game,team,difficulty,formation,lineup
Antalyaspor vs. Adana Demirspor - Saturday September 17 - 2022,Adana Demirspor,hard,4-2-3-1,OZBIR;SVENSSON;AKAYDIN;RAKITSKIY;RODRIGUES;NDIAYE;INLER;SARI;AKBABA;ONYEKURU;BELHANDA
Rizespor vs. Hatayspor - Saturday January 6 - 2024,Rizespor,hard,4-2-3-1,AKKAN;SAHIN;TOPCU;YASAR;NIELSEN;SHELVEY;OLAWOYIN;KESER;VARESANOVIC;ZEQIRI;GAICH
Rizespor vs. Hatayspor - Saturday January 6 - 2024,Hatayspor,hard,4-2-3-1,KARDESLER;ALICI;BEKAROGLU;MAKSIMOVIC;GHOULAM;ABURJANIA;SAGLAM;DELE-BASHIRU;HODZIC;BEYAZ;STRANDBERG
Galatasaray vs. Alanyaspor - Saturday November 25 - 2023,Galatasaray,easy,4-2-3-1,MUSLERA;BOEY;SANCHEZ;AYHAN;KARATAS;NDOMBELE;TORREIRA;YILMAZ;MERTENS;ZAHA;ICARDI
Galatasaray vs. Alanyaspor - Saturday November 25 - 2023,Alanyaspor,hard,4-2-3-1,TASKIRAN;LIMA;AKSOY;BAYIR;BALKOVEC;FER;JANVIER;AYDIN;KARACA;SISTO;EDUARDO
Trabzonspor vs. Giresunspor - Wednesday January 19 - 2022,Trabzonspor,easy,4-2-3-1,CAKIR;PERES;TURKMEN;HUGO;DENSWIL;OZDEMIR;TOKOZ;OMUR;BAKASETAS;VISCA;CORNELIUS
Trabzonspor vs. Giresunspor - Wednesday January 19 - 2022,Giresunspor,hard,4-2-3-1,KOCUK;BILAZER;DIARRA;PEREZ;BEHICH;YAVRU;FLAVIO;SULEYMANOV;DIABATE;JUNIOR;NAYIR
Fatih Karagumruk vs. Sivasspor - Saturday March 4 - 2023,Fatih Karagumruk,hard,4-3-3,SEN;BIRASCHI;BANIYA;DRESEVIC;MERCAN;BERTOLACCI;RICCI;OZDOYEV;COLLEY;DIAGNE;BORINI
Fatih Karagumruk vs. Sivasspor - Saturday March 4 - 2023,Sivasspor,hard,4-3-3,VURAL;YESILYURT;APPINDANGOYE;GOUTAS;CIFTCI;ARSLAN;COFIE;CHARISIS;SAIZ;CAICEDO;GRADEL
Pendikspor vs. Kayserispor - Sunday April 28 - 2024,Pendikspor,hard,4-2-3-1,OGUR;OZGENC;OZTURK;AKCA;SEQUEIRA;NDIAYE;LUSAMBA;AKBUNAR;KAYA;THIAM;NAYIR
Pendikspor vs. Kayserispor - Sunday April 28 - 2024,Kayserispor,hard,4-2-3-1,BAYAZIT;SAZDAGI;KOLOVETSIOS;KOCAMAN;KALDIRIM;SHUKUROV;BOURABIA;MORTE;CARDOSO;CIVELEK;NAZON
Konyaspor vs. Antalyaspor - Friday April 7 - 2023,Konyaspor,hard,4-4-2,SEHIC;OGUZ;YAZGILI;CALVO;SITYA;CEKICI;DIKMEN;PAZ;MORENO;DIOUF;DEMIR
Konyaspor vs. Antalyaspor - Friday April 7 - 2023,Antalyaspor,hard,4-2-3-1,LEITE;BALCI;TOPRAK;UZUNHAN;VURAL;FERNANDO;AKYOL;NDAO;FREDY;LARSSON;WRIGHT
Adana Demirspor vs. Ankaragucu - Saturday January 20 - 2024,Adana Demirspor,hard,4-2-3-1,MAQOMEDOVIC;TOKOZ;GULER;CISSE;DURSUN;GRAVILLON;MICHUT;AKINTOLA;STAMBOULI;ERDOGAN;AKBABA
Adana Demirspor vs. Ankaragucu - Saturday January 20 - 2024,Ankaragucu,hard,4-2-3-1,GUNGORDU;KITSIOU;RADAKOVIC;MUJAKIC;HANOUSEK;CIGERCI;MOREIRA;MORUTAN;GUNEREN;CEPHAS;BAJIC
Galatasaray vs. Ankaragucu - Saturday September 30 - 2023,Galatasaray,easy,4-2-3-1,MUSLERA;BOEY;SANCHEZ;AYHAN;ANGELINO;TORREIRA;DEMIRBAY;TETE;AKTURKOGLU;ZAHA;ICARDI
Galatasaray vs. Ankaragucu - Saturday September 30 - 2023,Ankaragucu,hard,4-2-3-1,GUNGORDU;BILAZER;RADAKOVIC;MUJAKIC;HANOUSEK;MORUTAN;DOKANOVIC;CEPHAS;GUNEREN;RODRIGUES;BAJIC
Konyaspor vs. Fatih Karagumruk - Saturday April 30 - 2022,Konyaspor,hard,4-2-3-1,SEHIC;SKUBIC;CAGIRAN;BARDAKCI;SITYA;DIKMEN;HADZIAHMETOVIC;MICHALAK;CEKICI;BYTYQI;KOKA
Konyaspor vs. Fatih Karagumruk - Saturday April 30 - 2022,Fatih Karagumruk,hard,4-2-3-1,VIVIANO;BIRASCHI;BEKAROGLU;LUCKASSEN;ERKIN;UGUR;BIGLIA;MUSA;MOR;BORINI;PESIC
Istanbulspor vs. Adana Demirspor - Saturday May 4 - 2024,Istanbulspor,hard,5-4-1,SERBEST;DUHANEY;YESIL;DELI;COLY;YASAR;SAMBISSA;VOROBJOVAS;LOSHAJ;MENDY;GULTEKIN
Istanbulspor vs. Adana Demirspor - Saturday May 4 - 2024,Adana Demirspor,hard,4-2-3-1,MAQOMEDOVIC;COKCALIS;MANEV;BURAK;MOHAMMADI;MAESTRO;MICHUT;MENDOZA;BARASI;ERDOGAN;BALOTELLI
Galatasaray vs. Trabzonspor - Saturday August 19 - 2023,Galatasaray,easy,4-2-3-1,MUSLERA;BOEY;NELSSON;BARDAKCI;ANGELINO;OLIVEIRA;TORREIRA;YILMAZ;MERTENS;AKTURKOGLU;ICARDI
Galatasaray vs. Trabzonspor - Saturday August 19 - 2023,Trabzonspor,easy,4-1-4-1,CAKIR;LARSEN;BENKOVIC;DENSWIL;ELMALI;KOURMPELIS;OMUR;BAKASETAS;BARDHI;TREZEGUET;BOZOK
Besiktas vs. Fenerbahce - Sunday October 2 - 2022,Besiktas,easy,4-2-3-1,DESTANOGLU;ROSIER;SANUC;SAISS;MASUAKU;UCAN;SOUZA;MULEKA;ALLI;REDMOND;WEGHORST
Besiktas vs. Fenerbahce - Sunday October 2 - 2022,Fenerbahce,easy,3-4-1-2,BAYINDIR;AZIZ;HENRIQUE;SZALAI;KADIOGLU;CRESPO;ARAO;LINCOLN;KAHVECI;PEDRO;VALENCIA
Konyaspor vs. Sivasspor - Monday December 11 - 2023,Konyaspor,hard,4-3-3,BERNARDONI;OGUZ;DEMIRBAG;CALVO;SITYA;DIKMEN;ULGUN;CICALDAU;MURIC;CIKALLESHI;MORENO
Konyaspor vs. Sivasspor - Monday December 11 - 2023,Sivasspor,hard,4-1-4-1,VURAL;OKUMUS;OSMANPASA;CAMARA;CIFTCI;KONAK;KAPACAK;CHARISIS;SAIZ;RODRIGUES;N'JIE
Kasimpasa vs. Pendikspor - Saturday August 26 - 2023,Kasimpasa,hard,4-2-3-1,GIANNIOTIS;WINCK;OMERUO;OZCAN;AKSU;GUL;KARA;OUANNES;HAJRADINOVIC;GOMIS;FALL
Kasimpasa vs. Pendikspor - Saturday August 26 - 2023,Pendikspor,hard,4-2-3-1,CANPOLAT;ASAN;WELINTON;RASSOUL;SEQUEIRA;LUSAMBA;VUKOVIC;THURAM;ROMERO;AKBUNAR;EZE
Gaziantep FK vs. Rizespor - Friday May 20 - 2022,Gaziantep FK,hard,4-1-4-1,BOZAN;KITSIOU;ERSOY;DJILOBODJI;PEHLIVAN;ERDOGAN;SAGAL;NIYAZ;STANKOVSKI;MAXIM;FIGUEIREDO
Gaziantep FK vs. Rizespor - Friday May 20 - 2022,Rizespor,hard,4-4-2,GORGEN;GONUL;PONCK;TOPCU;ALBAYRAK;HUMMET;SABO;MENDES;UMAR;POHJANPALO;CISSE
Kasimpasa vs. Antalyaspor - Monday March 6 - 2023,Kasimpasa,hard,4-3-3,CANPOLAT;FABIANO;DONK;DJILOBODJI;OUANNES;TIRPAN;MALSA;EYSSERIC;FALL;KOITA;CHOUIAR
Kasimpasa vs. Antalyaspor - Monday March 6 - 2023,Antalyaspor,hard,4-2-3-1,LEITE;BALCI;SARI;TOPRAK;VURAL;FERNANDO;RAKIP;GHACHA;MEHMEDI;LARSSON;YILDIRIM
Goztepe vs. Kayserispor - Saturday April 9 - 2022,Goztepe,hard,4-2-3-1,PIRIC;ALICI;ARSLANAGIC;DEMIRTAPA;MOUBANDJE;KAYAN;NWOBODO;AKBUNAR;TIJANIC;LOURENCY;SANTO
Goztepe vs. Kayserispor - Saturday April 9 - 2022,Kayserispor,hard,4-1-4-1,JR.;CIVELEK;HOSSEINI;CETIN;CAROLE;CAMPANHARO;BASSAN;ATTAMAH;KEMEN;THIAM;PEKTEMEK
Fatih Karagumruk vs. Giresunspor - Saturday April 23 - 2022,Fatih Karagumruk,hard,4-1-4-1,VIVIANO;BIRASCHI;BEKAROGLU;LUCKASSEN;ERKIN;BIGLIA;MOR;BISTROVIC;MERCAN;KARAMOH;PESIC
Fatih Karagumruk vs. Giresunspor - Saturday April 23 - 2022,Giresunspor,hard,4-2-3-1,KOCUK;BILAZER;PICINCIOL;PEREZ;BEHICH;TRAORE;FLAVIO;SULEYMANOV;CHIQUINHO;JUNIOR;NAYIR
Rizespor vs. Trabzonspor - Thursday January 25 - 2024,Rizespor,hard,4-2-3-1,AKKAN;SAHIN;MOCSI;TOPCU;NIELSEN;SHELVEY;OLAWOYIN;KESER;VARESANOVIC;ZEQIRI;GAICH
Rizespor vs. Trabzonspor - Thursday January 25 - 2024,Trabzonspor,easy,4-2-3-1,CAKIR;TURKMEN;BANIYA;BENKOVIC;ELMALI;MENDY;OZDEMIR;VISCA;BARDHI;FOUNTAS;DESTAN
Istanbulspor vs. Besiktas - Saturday September 17 - 2022,Istanbulspor,hard,3-4-3,JENSEN;ERDOGAN;YESIL;AKSU;BERBER;KABASAKAL;SARIKAYA;YASAR;TOPALLI;GULTEKIN;YILMAZ
Istanbulspor vs. Besiktas - Saturday September 17 - 2022,Besiktas,easy,4-3-3,DESTANOGLU;ROSIER;SANUC;SAISS;MASUAKU;UCAN;SOUZA;FERNANDES;MULEKA;WEGHORST;N'KOUDOU
Alanyaspor vs. Sivasspor - Saturday October 28 - 2023,Alanyaspor,hard,4-4-2,TASKIRAN;HADERGJONAJ;AKSOY;ALITI;OZDEMIR;KARACA;RICHARD;NOVAIS;AYDIN;EDUARDO;CORDOVA
Alanyaspor vs. Sivasspor - Saturday October 28 - 2023,Sivasspor,hard,4-1-4-1,VURAL;KAPACAK;APPINDANGOYE;OSMANPASA;CIFTCI;KONAK;N'JIE;CHARISIS;SAIZ;RODRIGUES;KOITA
Kasimpasa vs. Konyaspor - Monday September 27 - 2021,Kasimpasa,hard,4-2-3-1,TASKIRAN;HADERGJONAJ;DONK;SERBEST;ELMALI;SADIKU;TRAVNIK;EYSSERIC;HAJRADINOVIC;ERDOGAN;BOZOK
Kasimpasa vs. Konyaspor - Monday September 27 - 2021,Konyaspor,hard,4-3-3,SEHIC;SKUBIC;CALIK;BARDAKCI;SITYA;DIKMEN;HADZIAHMETOVIC;CEKICI;GURLER;KOKA;BYTYQI
Besiktas vs. Goztepe - Thursday December 23 - 2021,Besiktas,easy,4-3-3,DESTANOGLU;ROSIER;VIDA;MONTERO;YILMAZ;OZYAKUP;PJANIC;SOUZA;GHEZZAL;BATSHUAYI;LARIN
Besiktas vs. Goztepe - Thursday December 23 - 2021,Goztepe,hard,3-4-3,EGRIBAYAT;ARSLANAGIC;NUKAN;CANKAYA;ALICI;NWOBODO;AYDOGDU;EMIR;AKBUNAR;TIJANIC;NDIAYE
Kasimpasa vs. Trabzonspor - Friday September 1 - 2023,Kasimpasa,hard,4-2-3-1,GIANNIOTIS;WINCK;OMERUO;OZCAN;AKSU;GUL;KARA;OUANNES;HAJRADINOVIC;CETINKAYA;FALL
Kasimpasa vs. Trabzonspor - Friday September 1 - 2023,Trabzonspor,easy,4-1-4-1,CAKIR;AYDIN;BANIYA;BENKOVIC;LARSEN;HASPOLAT;VISCA;OMUR;BAKASETAS;BARDHI;DESTAN
Adana Demirspor vs. Yeni Malatyaspor - Saturday October 16 - 2021,Adana Demirspor,hard,4-2-3-1,KAPLAN;SVENSSON;AKAYDIN;DELI;RASSOUL;BELHANDA;STAMBOULI;AKGUN;BJARNASON;VARGAS;BALOTELLI
Adana Demirspor vs. Yeni Malatyaspor - Saturday October 16 - 2021,Yeni Malatyaspor,hard,3-4-1-2,OZBIR;WALLACE;CIFTPINAR;KAYA;HAFEZ;AABID;NDONG;HADDADI;CHOUIAR;BUYUK;TETTEH
Ankaragucu vs. Antalyaspor - Wednesday May 17 - 2023,Ankaragucu,hard,3-4-3,AKKAN;KIZILDAG;CANKAYA;MUJAKIC;MALCUIT;DOKANOVIC;ANTALYALI;HANOUSEK;KILINC;ZAHID;SOWE
Ankaragucu vs. Antalyaspor - Wednesday May 17 - 2023,Antalyaspor,hard,4-2-3-1,LEITE;FLORANUS;SARI;TOPRAK;VURAL;RAKIP;FERNANDO;SINIK;FREDY;LARSSON;YILDIRIM
Goztepe vs. Adana Demirspor - Sunday December 26 - 2021,Goztepe,hard,3-4-3,EGRIBAYAT;ARSLANAGIC;NUKAN;ANGEL;ALICI;NWOBODO;AYDOGDU;EMIR;TIJANIC;LOURENCY;JAHOVIC
Goztepe vs. Adana Demirspor - Sunday December 26 - 2021,Adana Demirspor,hard,4-2-3-1,MURIC;CAMDAL;AKAYDIN;SANUC;KANAK;INLER;STAMBOULI;AKGUN;BJARNASON;VARGAS;BALOTELLI
Adana Demirspor vs. Kayserispor - Saturday January 15 - 2022,Adana Demirspor,hard,4-2-3-1,MURIC;GULER;AKAYDIN;SANUC;CAMDAL;BJARNASON;KURT;AKGUN;BELHANDA;AKINTOLA;ASSOMBALONGA
Adana Demirspor vs. Kayserispor - Saturday January 15 - 2022,Kayserispor,hard,4-4-2,JR.;BULUT;DEMIROK;HOSSEINI;CAROLE;CARDOSO;ATTAMAH;AKDAG;SAZDAGI;GAVRANOVIC;PEKTEMEK
Hatayspor vs. Besiktas - Saturday October 30 - 2021,Hatayspor,hard,4-3-3,MUNIR;COREKCI;KURUCUK;OKSUZ;ADEKUGBE;TRAORE;RIBEIRO;BOUDJEMAA;LOBZHANIDZE;DIOUF;KAABI
Hatayspor vs. Besiktas - Saturday October 30 - 2021,Besiktas,easy,4-2-3-1,DESTANOGLU;ROSIER;VIDA;MONTERO;MERAS;HUTCHINSON;UYSAL;GHEZZAL;TEIXEIRA;LARIN;BATSHUAYI
Kayserispor vs. Pendikspor - Sunday December 10 - 2023,Kayserispor,hard,4-2-3-1,BAYAZIT;SAZDAGI;HOSSEINI;ATTAMAH;KALDIRIM;KEMEN;KARIMI;MORTE;CARDOSO;CIVELEK;THIAM
Kayserispor vs. Pendikspor - Sunday December 10 - 2023,Pendikspor,hard,4-2-3-1,CANPOLAT;OZGENC;SULUNGOZ;WELINTON;SEQUEIRA;LUSAMBA;KAYA;THURAM;MIDTSJO;AKBUNAR;YARDIMCI
Fatih Karagumruk vs. Alanyaspor - Sunday May 22 - 2022,Fatih Karagumruk,hard,4-2-3-1,VIVIANO;BIRASCHI;BEKAROGLU;LUCKASSEN;ERKIN;UGUR;BIGLIA;MOR;BORINI;KARAMOH;PESIC
Fatih Karagumruk vs. Alanyaspor - Sunday May 22 - 2022,Alanyaspor,hard,4-2-3-1,KIRINTILI;JUANFRAN;BAYIR;AKSOY;AWAZIEM;GUNES;FER;KARACA;NOVAIS;CANDEIAS;DIEDHIOU
Altay vs. Antalyaspor - Saturday April 2 - 2022,Altay,hard,4-1-4-1,LIS;KARAYEL;OZTURK;AKCA;OZKAYA;THACIANO;BAMBA;YILDIRIM;PINARES;RODRIGUEZ;RAYAN
Altay vs. Antalyaspor - Saturday April 2 - 2022,Antalyaspor,hard,4-2-3-1,BOFFIN;BALCI;NALDO;KUDRYASHOV;VURAL;OZMERT;FERNANDO;GUMUS;ADRIANO;NDAO;WRIGHT
Trabzonspor vs. Gaziantep FK - Sunday September 18 - 2022,Trabzonspor,easy,4-2-3-1,CAKIR;LARSEN;BARTRA;HUGO;ELMALI;HAMSIK;SIOPIS;DJANINY;BAKASETAS;TREZEGUET;BOZOK
Trabzonspor vs. Gaziantep FK - Sunday September 18 - 2022,Gaziantep FK,hard,4-4-1-1,GUVENC;KITSIOU;ERSOY;DJILOBODJI;HANOUSEK;SAGAL;SOYALP;JEVTOVIC;MARKOVIC;MAXIM;FIGUEIREDO
Fatih Karagumruk vs. Hatayspor - Monday September 18 - 2023,Fatih Karagumruk,hard,4-2-3-1,DITURO;VESELI;BIRASCHI;CECCHERINI;MERCAN;STURARO;UGUR;MENDES;ROHDEN;LASAGNA;DURSUN
Fatih Karagumruk vs. Hatayspor - Monday September 18 - 2023,Hatayspor,hard,4-2-3-1,KARDESLER;COREKCI;KILAMA;BEKAROGLU;MATUR;ABURJANIA;MASSANGA;STRANDBERG;DELE-BASHIRU;FERNANDES;ZE
Adana Demirspor vs. Giresunspor - Friday January 20 - 2023,Adana Demirspor,hard,4-1-3-2,OZBIR;SVENSSON;MANEV;GULER;RODRIGUES;STAMBOULI;AKBABA;INLER;NDIAYE;SARI;BELHANDA
Adana Demirspor vs. Giresunspor - Friday January 20 - 2023,Giresunspor,hard,4-2-3-1,PIRI;BILAZER;ARIAS;PEREZ;ULUDAG;CAMPUZANO;MEJIA;JUNIOR;SAGLAM;SAINZ;BAJIC
Istanbulspor vs. Kayserispor - Sunday January 29 - 2023,Istanbulspor,hard,5-4-1,JENSEN;YASAR;ERDOGAN;YESIL;MEHREMIC;AKSU;LOKILO;SARIKAYA;BA;ETHEMI;EZE
Istanbulspor vs. Kayserispor - Sunday January 29 - 2023,Kayserispor,hard,4-1-4-1,BAYAZIT;BULUT;HOSSEINI;KOLOVETSIOS;CAROLE;CAMPANHARO;CARDOSO;KEMEN;KARIMI;MANE;SAZDAGI
Besiktas vs. Kayserispor - Sunday December 12 - 2021,Besiktas,easy,4-3-3,DESTANOGLU;ROSIER;SAATCI;VIDA;YILMAZ;BOZDOGAN;PJANIC;HUTCHINSON;GHEZZAL;BATSHUAYI;LARIN
Besiktas vs. Kayserispor - Sunday December 12 - 2021,Kayserispor,hard,4-1-4-1,JR.;BULUT;DEMIROK;HOSSEINI;CAROLE;CAMPANHARO;BASSAN;AKDAG;KEMEN;THIAM;PARLAK
Fenerbahce vs. Alanyaspor - Sunday September 18 - 2022,Fenerbahce,easy,4-4-2,BAYINDIR;KADIOGLU;HENRIQUE;SZALAI;ALIOSKI;ROSSI;ARAO;CRESPO;MOR;VALENCIA;PEDRO
Fenerbahce vs. Alanyaspor - Sunday September 18 - 2022,Alanyaspor,hard,4-1-4-1,RUNARSSON;PEREIRA;BAYIR;AKSOY;BALKOVEC;FER;CANDEIAS;KARACA;BEKIROGLU;FERHAT;KOKA
Fatih Karagumruk vs. Galatasaray - Sunday May 12 - 2024,Fatih Karagumruk,hard,4-2-3-1,SIRIGU;SANGARE;GUNTER;CECCHERINI;MERCAN;ROHDEN;KOURMPELIS;KELES;EYSSERIC;MENDES;ALVES
Fatih Karagumruk vs. Galatasaray - Sunday May 12 - 2024,Galatasaray,easy,4-2-3-1,MUSLERA;AYHAN;NELSSON;BARDAKCI;KOHN;TORREIRA;DEMIRBAY;ZIYECH;MERTENS;YILMAZ;ICARDI
Kayserispor vs. Galatasaray - Wednesday September 22 - 2021,Kayserispor,hard,4-2-3-1,JR.;BULUT;KOLOVETSIOS;HOSSEINI;CAROLE;AKDAG;ATTAMAH;BASSAN;CARDOSO;THIAM;MENSAH
Kayserispor vs. Galatasaray - Wednesday September 22 - 2021,Galatasaray,easy,4-2-3-1,MUSLERA;YEDLIN;NELSSON;OZTURK;AANHOLT;ANTALYALI;ASSUNCAO;KILINC;FEGHOULI;CAGLAYAN;MOHAMED
Rizespor vs. Gaziantep FK - Sunday December 26 - 2021,Rizespor,hard,4-2-3-1,CETIN;GONUL;AY;HOLMEN;SERTEL;PEHLIVAN;DOKOVIC;BOLDRIN;SABO;UMAR;POHJANPALO
Rizespor vs. Gaziantep FK - Sunday December 26 - 2021,Gaziantep FK,hard,5-3-2,GUVENC;KITSIOU;DJILOBODJI;CAULKER;TOSCA;PEHLIVAN;SOYALP;ERDOGAN;MAXIM;FIGUEIREDO;DEMIR
Alanyaspor vs. Giresunspor - Monday September 13 - 2021,Alanyaspor,hard,4-2-3-1,KIRINTILI;JUANFRAN;AWAZIEM;MILUNOVIC;BORJA;AKSOY;GUNES;CANDEIAS;AKBABA;PEREIRA;DIEDHIOU
Alanyaspor vs. Giresunspor - Monday September 13 - 2021,Giresunspor,hard,4-2-3-1,PIRI;YAVRU;DOUGLAS;PEREZ;BEHICH;FLAVIO;PELUPESSY;JUNIOR;SULEYMANOV;DIABATE;DOUKARA
Giresunspor vs. Rizespor - Saturday October 16 - 2021,Giresunspor,hard,4-2-3-1,KOCUK;YAVRU;DIARRA;PEREZ;TASDEMIR;TRAORE;FLAVIO;SULEYMANOV;DIABATE;JUNIOR;NAYIR
Giresunspor vs. Rizespor - Saturday October 16 - 2021,Rizespor,hard,4-2-3-1,AKKAN;BOYD;AY;HOLMEN;SERTEL;DABO;DOKOVIC;BOLDRIN;SABO;UMAR;BOLASIE
Fenerbahce vs. Alanyaspor - Sunday February 11 - 2024,Fenerbahce,easy,4-2-3-1,LIVAKOVIC;MULDUR;SOYUNCU;DJIKU;KADIOGLU;KRUNIC;YUKSEK;UNDER;SZYMANSKI;TADIC;DZEKO
Fenerbahce vs. Alanyaspor - Sunday February 11 - 2024,Alanyaspor,hard,4-2-3-1,TASKIRAN;HADERGJONAJ;AKSOY;ALITI;BALKOVEC;RICHARD;FER;AYDIN;SISTO;AUGUSTO;EDUARDO
Sivasspor vs. Konyaspor - Tuesday May 30 - 2023,Sivasspor,hard,4-3-3,VURAL;PALULI;GOUTAS;OSMANPASA;CIFTCI;ULVESTAD;CHARISIS;ARSLAN;YESILYURT;JAMES;SAIZ
Sivasspor vs. Konyaspor - Tuesday May 30 - 2023,Konyaspor,hard,4-2-3-1,SEHIC;KARAYEL;DEMIRBAG;CALVO;SITYA;BOUCHALAKIS;DIKMEN;MICHALAK;POZUELO;MORENO;MADATOV
Samsunspor vs. Fatih Karagumruk - Saturday January 6 - 2024,Samsunspor,hard,4-2-3-1,KOCUK;TAN;SATKA;OZTURK;GONUL;ANTALYALI;BENNASSER;HOLSE;DIMATA;KILINC;MOUANDILMADJI
Samsunspor vs. Fatih Karagumruk - Saturday January 6 - 2024,Fatih Karagumruk,hard,4-2-3-1,BILGIN;BIRASCHI;CECCHERINI;DRESEVIC;MERCAN;PAOLETTI;ROHDEN;KELES;EYSSERIC;YALCIN;LASAGNA
Rizespor vs. Besiktas - Sunday January 9 - 2022,Rizespor,hard,4-2-3-1,AKKAN;GONUL;AY;HOLMEN;SERTEL;BAIANO;DOKOVIC;BOLDRIN;BOYD;UMAR;POHJANPALO
Rizespor vs. Besiktas - Sunday January 9 - 2022,Besiktas,easy,3-4-3,DESTANOGLU;WELINTON;VIDA;MONTERO;ROSIER;UYSAL;SOUZA;MERAS;ILKHAN;YALCIN;BATSHUAYI
Gaziantep FK vs. Fenerbahce - Monday December 13 - 2021,Gaziantep FK,hard,4-2-3-1,GUVENC;KITSIOU;CAULKER;TOSCA;PEHLIVAN;ERDOGAN;NIYAZ;FIGUEIREDO;MAXIM;SAGAL;DEMIR
Gaziantep FK vs. Fenerbahce - Monday December 13 - 2021,Fenerbahce,easy,3-4-3,OZER;TISSERAND;MIN-JAE;SZALAI;KADIOGLU;CRESPO;GUSTAVO;OSAYI-SAMUEL;ROSSI;OZIL;DURSUN
Gaziantep FK vs. Besiktas - Saturday August 21 - 2021,Gaziantep FK,hard,3-4-1-2,GUVENC;ERSOY;DJILOBODJI;TOSCA;KITSIOU;JEFFERSON;MERKEL;MENDYL;NIYAZ;FIGUEIREDO;DICKO
Gaziantep FK vs. Besiktas - Saturday August 21 - 2021,Besiktas,easy,4-1-4-1,DESTANOGLU;ROSIER;WELINTON;VIDA;N'SAKALA;SOUZA;GHEZZAL;UCAN;HUTCHINSON;N'KOUDOU;KARAMAN
Kayserispor vs. Goztepe - Monday November 22 - 2021,Kayserispor,hard,4-1-4-1,JR.;BULUT;HOSSEINI;KOLOVETSIOS;CAROLE;CAMPANHARO;MANE;AKDAG;KEMEN;THIAM;PARLAK
Kayserispor vs. Goztepe - Monday November 22 - 2021,Goztepe,hard,3-4-1-2,EGRIBAYAT;ARSLANAGIC;NUKAN;CANKAYA;PALULI;AYDOGDU;NWOBODO;EMIR;AKBUNAR;NDIAYE;LOURENCY
Trabzonspor vs. Alanyaspor - Saturday June 3 - 2023,Trabzonspor,easy,4-1-4-1,TEPE;LARSEN;TURKMEN;ALTIKARDES;ELMALI;SIOPIS;VISCA;BAKASETAS;HAMSIK;TREZEGUET;BOZOK
Trabzonspor vs. Alanyaspor - Saturday June 3 - 2023,Alanyaspor,hard,4-2-3-1,KARAGOZ;ERCIYAS;BAYIR;AKSOY;OZDEMIR;FER;DOUMBIA;CANDEIAS;GUNES;AYDIN;YARDIMCI
Istanbul Basaksehir vs. Alanyaspor - Saturday January 13 - 2024,Basaksehir,easy,4-1-4-1,BABACAN;DUARTE;BA;OPOKU;DUBOIS;OZCAN;TURUC;ABEID;PELKAS;FIGUEIREDO;PIATEK
Istanbul Basaksehir vs. Alanyaspor - Saturday January 13 - 2024,Alanyaspor,hard,4-2-3-1,TASKIRAN;HADERGJONAJ;BAYIR;ALITI;BALKOVEC;RICHARD;NOVAIS;EDUARDO;JANVIER;AYDIN;CORDOVA
Antalyaspor vs. Besiktas - Sunday November 5 - 2023,Antalyaspor,hard,4-2-3-1,LEITE;BALCI;SARI;TOPRAK;YESILYURT;RAKIP;SARIC;YEHEZKEL;SAFOURI;BYTYQI;BUKSA
Antalyaspor vs. Besiktas - Sunday November 5 - 2023,Besiktas,easy,4-2-3-1,DESTANOGLU;BULUT;BAILLY;UYSAL;ZAINUTDINOV;BINGOL;UCAN;RASHICA;FERNANDES;OXLADE-CHAMBERLAIN;TOSUN
Galatasaray vs. Yeni Malatyaspor - Monday April 18 - 2022,Galatasaray,easy,4-1-4-1,MUSLERA;ELABDELLAOUI;NELSSON;MARCAO;AANHOLT;PULGAR;BABEL;ANTALYALI;KUTLU;AKTURKOGLU;DERVISOGLU
Galatasaray vs. Yeni Malatyaspor - Monday April 18 - 2022,Yeni Malatyaspor,hard,4-2-3-1,DAMLU;OZER;AWUKU;CAMPI;HAFEZ;AZUBUIKE;DONSAH;DICKO;CAGIRAN;ESKIHELLAC;TETTEH
Istanbulspor vs. Fatih Karagumruk - Saturday April 20 - 2024,Istanbulspor,hard,5-4-1,ARDA;SAMBISSA;YESIL;DELI;COLY;YASAR;MENDY;VOROBJOVAS;LOSHAJ;JACKSON;GULTEKIN
Istanbulspor vs. Fatih Karagumruk - Saturday April 20 - 2024,Fatih Karagumruk,hard,4-3-3,SIRIGU;SANGARE;BIRASCHI;GUNTER;MERCAN;ROHDEN;KOURMPELIS;BERTOLACCI;MOR;ALVES;KELES
Konyaspor vs. Hatayspor - Saturday September 10 - 2022,Konyaspor,hard,4-2-3-1,SEHIC;OGUZ;DEMIRBAG;CALVO;SITYA;HADZIAHMETOVIC;DIKMEN;MURIC;CEKICI;BYTYQI;DEMIR
Konyaspor vs. Hatayspor - Saturday September 10 - 2022,Hatayspor,hard,4-3-3,KARDESLER;COREKCI;YILMAZ;FALETTE;ADEKUGBE;BOUDJEMAA;RIBEIRO;ERGUN;LOBZHANIDZE;KAABI;VARGA
Kayserispor vs. Antalyaspor - Sunday September 11 - 2022,Kayserispor,hard,4-5-1,BAYAZIT;BULUT;KOLOVETSIOS;KOCAMAN;CAROLE;CIVELEK;MENSAH;CARDOSO;CAMPANHARO;THIAM;GAVRANOVIC
