game,team,difficulty,formation,lineup,lineup_numbers
Diyarbakirspor vs. Denizlispor - Saturday April 3 - 2004,Diyarbakirspor,hard,3-5-2,SAHIN;STAVREVSKI;BECEREN;TUNC;DEMIRCIOGLU;BOZACI;SALAR;JUPI;GHODHBANE;GUNER;HACIOGLU,77;12;4;3;34;6;23;20;17;9;53
Fenerbahce vs. Akcaabat Sebatspor - Saturday April 3 - 2004,Akcaabat Sebatspor,hard,5-4-1,AKTAS;UZUN;BAYRAK;GUVEN;YILMAZ;GEZMIS;TOYSAL;OZGUR;BILAZER;DERELI;KINALI,13;18;21;4;28;5;9;7;20;27;61
Fenerbahce vs. Akcaabat Sebatspor - Saturday April 3 - 2004,Fenerbahce,easy,3-5-2,DEMIREL;PETKOV;LUCIANO;AKYEL;SANLI;MEHMET AURELIO;OZAT;GUNES;AKIN;VAN HOOIJDONK;NOBRE,22;19;2;4;10;15;5;30;9;17;11
Gaziantepspor vs. Ankaragucu - Saturday April 3 - 2004,Ankaragucu,hard,3-5-2,OZGULTEKIN;DOGANTEZ;TASDEMIR;DURSUN;ALBAYRAK;OZLEM;EL DESOUKI;KOCAK;KELES;KARTAL;BULUT,22;15;76;2;11;5;13;66;10;9;38
Gaziantepspor vs. Ankaragucu - Saturday April 3 - 2004,Gaziantepspor,hard,3-5-2,CATKIC;POLAT;AGCAY;TORAMAN;BOLUKBASI;KOC;GUNES;BAYRAKTAR;OZBAY;JAZIRI;LAZAROV,1;6;14;19;7;17;27;21;66;20;11
Konyaspor vs. Rizespor - Saturday April 3 - 2004,Konyaspor,hard,4-4-2,ONGUN;DIENG;GUNDOSTU;YESILKAYA;CELIK;KARACA;DUMAN;AKSOY;GUNEY;ISLER;BIRYOL,78;21;4;20;2;16;51;14;12;10;8
Konyaspor vs. Rizespor - Saturday April 3 - 2004,Rizespor,hard,4-4-2,SAHIN;CAGIRAN;DUYMUS;AVCI;BAKI;OZDEMIR;ALPUGAN;DEMIRAY;ASKAROGLU;OZTURK;AKYUZ,29;6;49;5;22;10;74;7;43;9;19
Trabzonspor vs. Istanbulspor - Saturday April 3 - 2004,Istanbulspor,hard,4-4-2,DAGLAROGLU;CAN;AKYUZ;AYHAN;KUS;ALEKSANDROV;VIDUSLU;SAIDOU;BUSHI;YANIK;BOLIC,24;8;61;6;36;10;19;20;21;55;9
Trabzonspor vs. Istanbulspor - Saturday April 3 - 2004,Trabzonspor,easy,4-4-2,PETKOVIC;BEKIROGLU;SEYHAN;YAVUZ;EREN;SOMERS;CIMSIR;KARADENIZ;YATTARA;YILMAZ;TEKKE,1;47;28;38;34;8;5;61;11;10;9
Adanaspor vs. Bursaspor - Sunday April 4 - 2004,Adanaspor,hard,4-4-2,KIRINTILI;UNAL;YANYALI;OZTURK;YAVUZ;GURSOY;DALCICEK;TOKAC;OZATAK;BILICAN;KAZMAZ,16;19;3;4;21;7;8;99;22;77;66
Adanaspor vs. Bursaspor - Sunday April 4 - 2004,Bursaspor,hard,4-4-2,KULBILGE;DAMLA;KORKMAZ;MIU;TUNA;ESER;SEVEN;GROZDIC;GURSEL;OSTERC;YILMAZ,22;30;16;3;18;11;7;15;39;9;10
Elazigspor vs. Malatyaspor - Sunday April 4 - 2004,Elazigspor,hard,4-4-2,KONIG;ARSLANER;NUORELA;DEBNAR;TURGUT;MARANGOZ;KARAKAYIS;HATIPOGLU;CZINEGE;ALTUN;YAGMUR,1;13;4;99;71;27;59;23;33;53;24
Elazigspor vs. Malatyaspor - Sunday April 4 - 2004,Malatyaspor,hard,3-5-2,MILOSEVSKI;OZSOY;KORKMAZ;BENSOL;KOCAK;MKHALELE;BIRLIK;KAHRAMAN;GULTEKIN;ULUSOY;YAVAS,1;4;44;99;77;30;7;61;81;9;10
Galatasaray vs. Besiktas - Sunday April 4 - 2004,Besiktas,easy,3-5-2,CORDOBA;ZAGO;ASIK;YILDIRIM;UZULMEZ;SULUN;METIN;GIUNTI;HAVUTCU;AHMED HASSAN;PANCU,1;30;2;4;19;6;67;20;3;77;9
Galatasaray vs. Besiktas - Sunday April 4 - 2004,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;AK;KORKMAZ;USTA;SAS;PETRE;AKMAN;SARIOGLU;GOKTAN;ATES,1;57;4;3;23;11;24;18;55;7;25
Genclerbirligi vs. Samsunspor - Sunday April 4 - 2004,Genclerbirligi,hard,3-5-2,TOKGOZ;EL SAKA;BARIS;OZBEY;DAEMS;BALCI;OZKAN;SKOKO;TANDOGAN;CIHAN;YOULA,99;5;25;6;3;30;8;15;22;50;11
Genclerbirligi vs. Samsunspor - Sunday April 4 - 2004,Samsunspor,hard,3-5-2,GENCER;YELEK;YAVAS;OZKOYLU;SAGIR;GUNGOR;TURHAN;NAS;CAN;AYKUT;ALTIN,33;28;27;5;8;13;7;6;17;10;20
Rizespor vs. Fenerbahce - Friday April 9 - 2004,Fenerbahce,easy,4-4-2,DEMIREL;PETKOV;OZAT;LUCIANO;AKYEL;SANLI;MEHMET AURELIO;GUNES;AKIN;VAN HOOIJDONK;NOBRE,22;19;5;2;4;10;15;30;9;17;11
Rizespor vs. Fenerbahce - Friday April 9 - 2004,Rizespor,hard,4-4-2,SAHIN;OZDEMIR;DUYMUS;AVCI;CAGIRAN;DEMIRAY;ASKAROGLU;ALPUGAN;BAKI;OZTURK;AKYUZ,29;10;49;5;6;7;43;74;22;9;19
Akcaabat Sebatspor vs. Adanaspor - Saturday April 10 - 2004,Adanaspor,hard,3-5-2,KIRINTILI;UNAL;BEKIROGLU;BUDAK;GURSOY;YAVUZ;KAPLAN;OZATAK;LALIK;BILICAN;KAZMAZ,16;19;5;44;7;21;24;22;30;77;66
Akcaabat Sebatspor vs. Adanaspor - Saturday April 10 - 2004,Akcaabat Sebatspor,hard,3-5-2,AKTAS;YILMAZ;GEZMIS;BAYRAK;UZUN;BILAZER;TOYSAL;OZGUR;DERELI;KINALI;PARLAYAN,13;28;5;21;18;20;9;7;27;61;52
Ankaragucu vs. Galatasaray - Saturday April 10 - 2004,Ankaragucu,hard,3-5-2,USAK;EL DESOUKI;BAIDOO;BARIS;DURSUN;OZLEM;YUCETAS;KOCAK;KELES;KARTAL;BULUT,54;13;28;45;2;5;6;66;10;9;38
Ankaragucu vs. Galatasaray - Saturday April 10 - 2004,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;ERDOGAN;KORKMAZ;USTA;SAS;PETRE;AKMAN;SARIOGLU;SUKUR;ERDEM,1;57;2;3;23;11;24;18;55;10;6
Bursaspor vs. Trabzonspor - Saturday April 10 - 2004,Bursaspor,hard,4-4-2,KULBILGE;MIU;KORKMAZ;DAMLA;GURACAR;SEVEN;GROZDIC;FRASINEANU;TUNA;YILMAZ;ESER,22;3;16;30;4;7;15;20;18;10;11
Bursaspor vs. Trabzonspor - Saturday April 10 - 2004,Trabzonspor,easy,4-4-2,PETKOVIC;BEKIROGLU;SEYHAN;YAVUZ;EREN;SOMERS;CIMSIR;EGE;KARADENIZ;YILMAZ;TEKKE,1;47;28;38;34;8;5;25;61;10;9
Istanbulspor vs. Elazigspor - Saturday April 10 - 2004,Elazigspor,hard,4-4-2,KONIG;KURNAZ;ARSLANER;HATIPOGLU;TURGUT;KIZILSIMSEK;KARAKAYIS;MARANGOZ;SAHIN;ALTUN;YAGMUR,1;5;13;23;71;21;59;27;65;53;24
Istanbulspor vs. Elazigspor - Saturday April 10 - 2004,Istanbulspor,hard,4-4-2,DAGLAROGLU;BUYUK;AYHAN;OKECHUKWU;CAN;ALEKSANDROV;SAIDOU;VIDUSLU;KUS;BUSHI;BOLIC,24;34;6;5;8;10;20;19;36;21;9
Besiktas vs. Genclerbirligi - Sunday April 11 - 2004,Besiktas,easy,3-5-2,CORDOBA;ZAGO;ASIK;YILDIRIM;UZULMEZ;SULUN;METIN;GIUNTI;HAVUTCU;AHMED HASSAN;PANCU,1;30;2;4;19;6;67;20;3;77;9
Besiktas vs. Genclerbirligi - Sunday April 11 - 2004,Genclerbirligi,hard,4-4-2,TOKGOZ;BARIS;BOZKURT;EL SAKA;OZBEY;DAEMS;SKOKO;OZKAN;TANDOGAN;CIHAN;YOULA,99;25;14;5;6;3;15;8;22;50;11
Denizlispor vs. Gaziantepspor - Sunday April 11 - 2004,Denizlispor,hard,3-5-2,HAMIDOU;KRATOCHVIL;ATAN;BAYER;AKDENIZ;GULPINAR;BAYAZIT;KARTOP;MULTAHARJU;MARTIN;RIZA,16;77;6;14;17;60;7;3;22;9;8
Denizlispor vs. Gaziantepspor - Sunday April 11 - 2004,Gaziantepspor,hard,3-5-2,CATKIC;POLAT;AGCAY;TORAMAN;BOLUKBASI;KOC;SIMSEK;NAMLI;OZBAY;JAZIRI;LAZAROV,1;6;14;19;7;17;16;10;66;20;11
Malatyaspor vs. Diyarbakirspor - Sunday April 11 - 2004,Diyarbakirspor,hard,3-5-2,SAHIN;STAVREVSKI;BECEREN;TUNC;SALAR;BOZACI;JUPI;GHODHBANE;YIGIT;GUNER;HACIOGLU,77;12;4;3;23;6;20;17;22;9;53
Malatyaspor vs. Diyarbakirspor - Sunday April 11 - 2004,Malatyaspor,hard,4-4-2,MILOSEVSKI;KOCAK;OZSOY;KORKMAZ;BENSOL;MKHALELE;PACHOLA;KAHRAMAN;YAVAS;BIRLIK;ULUSOY,1;77;4;44;99;30;33;61;10;7;9
Galatasaray vs. Denizlispor - Friday April 16 - 2004,Denizlispor,hard,4-4-2,HAMIDOU;AKDENIZ;ATAN;KRATOCHVIL;BAYER;BAYAZIT;GULPINAR;KARTOP;MULTAHARJU;MARTIN;RIZA,16;17;6;77;14;7;60;3;22;9;8
Galatasaray vs. Denizlispor - Friday April 16 - 2004,Galatasaray,easy,4-4-2,ERCETIN;UNSAL;AK;KORKMAZ;PRATES;SAS;PETRE;PENBE;SARIOGLU;BRATU;ATES,12;57;4;3;29;11;24;67;55;15;25
Elazigspor vs. Trabzonspor - Saturday April 17 - 2004,Elazigspor,hard,4-4-2,BAHADIR;OZALP;NUORELA;DEBNAR;TURGUT;KIZILSIMSEK;MARANGOZ;DELIORMAN;GUNES;ALTUN;YAGMUR,61;6;4;99;71;21;27;7;19;53;24
Elazigspor vs. Trabzonspor - Saturday April 17 - 2004,Trabzonspor,easy,4-4-2,PETKOVIC;BEKIROGLU;SEYHAN;YAVUZ;EREN;D'HAENE;CIMSIR;EGE;YATTARA;KARADENIZ;TEKKE,1;47;28;38;34;24;5;25;11;61;9
Gaziantepspor vs. Malatyaspor - Saturday April 17 - 2004,Gaziantepspor,hard,3-5-2,TARAKCI;POLAT;AGCAY;TORAMAN;BOLUKBASI;KOC;SIMSEK;GUNES;OZBAY;JAZIRI;ICLI,30;6;14;19;7;17;16;27;66;20;34
Gaziantepspor vs. Malatyaspor - Saturday April 17 - 2004,Malatyaspor,hard,4-4-2,MILOSEVSKI;KOCAK;OZSOY;KORKMAZ;BENSOL;MKHALELE;PACHOLA;KAHRAMAN;YAVAS;BIRLIK;ULUSOY,1;77;4;44;99;30;33;61;10;7;9
Genclerbirligi vs. Ankaragucu - Saturday April 17 - 2004,Ankaragucu,hard,3-5-2,USAK;EL DESOUKI;BAIDOO;BARIS;DURSUN;OZLEM;NAMDAR;KOCAK;KELES;KARTAL;BULUT,54;13;28;45;2;5;39;66;10;9;38
Genclerbirligi vs. Ankaragucu - Saturday April 17 - 2004,Genclerbirligi,hard,3-5-2,TOKGOZ;MERCIMEK;EL SAKA;OZBEY;DAEMS;BALCI;OZKAN;SKOKO;MBAYO;CIHAN;YOULA,99;23;5;6;3;30;8;15;12;50;11
Konyaspor vs. Besiktas - Saturday April 17 - 2004,Besiktas,easy,3-5-2,CORDOBA;RONALDO GUIARO;ASIK;YILDIRIM;UZULMEZ;AYDIN;AHMED HASSAN;GIUNTI;DABROWSKI;ILIE;TOPRAKTEPE,1;5;2;4;19;14;77;20;17;29;41
Konyaspor vs. Besiktas - Saturday April 17 - 2004,Konyaspor,hard,4-4-2,ONGUN;DIENG;TEMIZKANOGLU;GUNEY;DUMAN;KARACA;YESILKAYA;AKSOY;DEMIR;BIRYOL;ISLER,78;21;9;12;51;16;20;14;25;8;10
Adanaspor vs. Rizespor - Sunday April 18 - 2004,Adanaspor,hard,4-4-2,ACAR;KAPLAN;YAVUZ;BEKIROGLU;UNAL;GURSOY;BUDAK;OZATAK;LALIK;BALKAYA;KAZMAZ,12;24;21;5;19;7;44;22;30;23;66
Adanaspor vs. Rizespor - Sunday April 18 - 2004,Rizespor,hard,3-5-2,SAHIN;CAGIRAN;AVCI;DUYMUS;OZDEMIR;TATAN;DEMIRAY;ALPUGAN;BAKI;OZTURK;AKYUZ,29;6;5;49;10;3;7;74;22;9;19
Akcaabat Sebatspor vs. Bursaspor - Sunday April 18 - 2004,Akcaabat Sebatspor,hard,3-5-2,AKTAS;GEZMIS;BAYRAK;YILMAZ;UZUN;TOYSAL;OZGUR;ZAJAC;DERELI;PARLAYAN;KINALI,13;5;21;28;18;9;7;15;27;52;61
Akcaabat Sebatspor vs. Bursaspor - Sunday April 18 - 2004,Bursaspor,hard,4-4-2,KULBILGE;DAMLA;KORKMAZ;MIU;TUNA;FRASINEANU;GURSEL;SEVEN;ALEMDAR;OSTERC;YILMAZ,22;30;16;3;18;20;39;7;14;9;10
Diyarbakirspor vs. Istanbulspor - Sunday April 18 - 2004,Diyarbakirspor,hard,4-4-2,KARAGOL;DEMIRCIOGLU;STAVREVSKI;TUNC;YIGIT;JUPI;SALAR;GHODHBANE;SAMATYALI;GUNER;HACIOGLU,21;34;12;3;22;20;23;17;10;9;53
Diyarbakirspor vs. Istanbulspor - Sunday April 18 - 2004,Istanbulspor,hard,3-5-2,DAGLAROGLU;AYHAN;OKECHUKWU;CAN;KUS;VIDUSLU;ALEKSANDROV;SAIDOU;BUYUK;BUSHI;BOLIC,24;6;5;8;36;19;10;20;34;21;9
Fenerbahce vs. Samsunspor - Sunday April 18 - 2004,Fenerbahce,easy,3-5-2,DEMIREL;TOMAS;LUCIANO;AKYEL;SANLI;MEHMET AURELIO;OZAT;GUNES;AKIN;VAN HOOIJDONK;NOBRE,22;6;2;4;10;15;5;30;9;17;11
Fenerbahce vs. Samsunspor - Sunday April 18 - 2004,Samsunspor,hard,4-4-2,SHORUNMU;CAN;YAVAS;YELEK;GUNGOR;SAGIR;KIRITA;TURHAN;NAS;AYKUT;ALTIN,1;17;27;28;13;8;21;7;6;10;20
Samsunspor vs. Konyaspor - Wednesday April 21 - 2004,Konyaspor,hard,3-5-2,ONGUN;DIENG;TEMIZKANOGLU;CELIK;KARACA;DEMIR;AKSOY;YESILKAYA;DUMAN;BIRYOL;ISLER,78;21;9;2;16;25;14;20;51;8;10
Samsunspor vs. Konyaspor - Wednesday April 21 - 2004,Samsunspor,hard,3-5-2,SHORUNMU;YELEK;ULUN;YAVAS;SAGIR;KIRITA;GUNGOR;NAS;AYDIN;AYKUT;ALTIN,1;28;3;27;8;21;13;6;22;10;20
Malatyaspor vs. Galatasaray - Friday April 23 - 2004,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;AK;KORKMAZ;PRATES;BALJIC;HASPOLATLI;PENBE;SAS;SUKUR;ATES,1;57;4;3;29;14;19;67;11;10;25
Malatyaspor vs. Galatasaray - Friday April 23 - 2004,Malatyaspor,hard,4-4-2,MILOSEVSKI;KOCAK;KORKMAZ;BENSOL;ASIL;MKHALELE;PACHOLA;KAHRAMAN;YAVAS;ULUSOY;BIRLIK,1;77;44;99;26;30;33;61;10;9;7
Bursaspor vs. Elazigspor - Saturday April 24 - 2004,Bursaspor,hard,4-4-2,KULBILGE;BULUT;KORKMAZ;MIU;TUNA;GURSEL;SEVEN;FRASINEANU;ALEMDAR;OSTERC;YILMAZ,22;19;16;3;18;39;7;20;14;9;10
Bursaspor vs. Elazigspor - Saturday April 24 - 2004,Elazigspor,hard,3-5-2,BAHADIR;DEBNAR;GUNES;NUORELA;ARSLANER;HATIPOGLU;MARANGOZ;DELIORMAN;TURGUT;ALTUN;YANIK,61;99;19;4;13;23;27;7;71;53;11
Istanbulspor vs. Gaziantepspor - Saturday April 24 - 2004,Gaziantepspor,hard,3-5-2,CATKIC;POLAT;JOHNSON;BOUAZIZI;BOLUKBASI;KOC;AGCAY;AYHAN;OZBAY;OZER;LAZAROV,1;6;15;13;7;17;14;72;66;9;11
Istanbulspor vs. Gaziantepspor - Saturday April 24 - 2004,Istanbulspor,hard,3-5-2,DAGLAROGLU;AYHAN;OKECHUKWU;KUS;ALEKSANDROV;SAIDOU;VIDUSLU;BUYUK;CAN;BUSHI;BOLIC,24;6;5;36;10;20;19;34;8;21;9
Rizespor vs. Akcaabat Sebatspor - Saturday April 24 - 2004,Akcaabat Sebatspor,hard,4-4-2,AKTAS;EKSIOGLU;BAYRAK;KIP;OZDIN;UZUN;OSEI;OZGUR;DERELI;KAYNAK;DERELIOGLU,13;26;21;2;3;18;25;7;27;38;29
Rizespor vs. Akcaabat Sebatspor - Saturday April 24 - 2004,Rizespor,hard,3-5-2,SAHIN;CAGIRAN;AVCI;DUYMUS;OZDEMIR;BAKI;DEMIRAY;ALPUGAN;AZER;OZTURK;AKYUZ,29;6;5;49;10;22;7;74;81;9;19
Trabzonspor vs. Diyarbakirspor - Saturday April 24 - 2004,Diyarbakirspor,hard,4-4-2,KARAGOL;DEMIRCIOGLU;SAATCIOGLU;TUNC;YIGIT;STAVREVSKI;BOZACI;JUPI;SAMATYALI;BAKADAL;HACIOGLU,21;34;5;3;22;12;6;20;10;19;53
Trabzonspor vs. Diyarbakirspor - Saturday April 24 - 2004,Trabzonspor,easy,4-4-2,PETKOVIC;BEKIROGLU;SEYHAN;YAVUZ;EREN;KARADENIZ;CIMSIR;EGE;YATTARA;YILMAZ;TEKKE,1;47;28;38;34;61;5;25;11;10;9
Ankaragucu vs. Konyaspor - Sunday April 25 - 2004,Ankaragucu,hard,3-5-2,USAK;EL DESOUKI;BAIDOO;BARIS;DURSUN;OZLEM;DOGAN;KOCAK;KELES;KARTAL;BULUT,54;13;28;45;2;5;23;66;10;9;38
Ankaragucu vs. Konyaspor - Sunday April 25 - 2004,Konyaspor,hard,3-5-2,ONGUN;DIENG;TEMIZKANOGLU;DUMAN;KARACA;DEMIR;SEN;YESILKAYA;CELIK;ISLER;BIRYOL,78;21;9;51;16;25;23;20;2;10;8
Besiktas vs. Fenerbahce - Sunday April 25 - 2004,Besiktas,easy,3-5-2,CORDOBA;ZAGO;SULUN;YILDIRIM;METIN;GIUNTI;YALCIN;UZULMEZ;DABROWSKI;PANCU;TOPRAKTEPE,1;30;6;4;67;20;10;19;17;9;41
Besiktas vs. Fenerbahce - Sunday April 25 - 2004,Fenerbahce,easy,4-4-2,DEMIREL;GUNES;LUCIANO;TOMAS;AKYEL;SANLI;MEHMET AURELIO;OZAT;AKIN;NOBRE;VAN HOOIJDONK,24;30;2;6;4;10;15;5;9;11;17
Denizlispor vs. Genclerbirligi - Sunday April 25 - 2004,Denizlispor,hard,3-5-2,HAMIDOU;BAYER;KRATOCHVIL;ATAN;AKDENIZ;GULPINAR;BAYAZIT;KARTOP;MULTAHARJU;MARTIN;RIZA,16;14;77;6;17;60;7;3;22;9;8
Denizlispor vs. Genclerbirligi - Sunday April 25 - 2004,Genclerbirligi,hard,3-5-2,BOTONJIC;EL SAKA;BARIS;OZBEY;DAEMS;SKOKO;BOZKURT;OZKAN;BALCI;CIHAN;YOULA,16;5;25;6;3;15;14;8;30;50;11
Samsunspor vs. Adanaspor - Sunday April 25 - 2004,Adanaspor,hard,4-4-2,KIRINTILI;KAPLAN;BEKIROGLU;BUDAK;UNAL;OZATAK;BOZ;ONEN;LALIK;YILDIRAN;BALKAYA,16;24;5;44;19;22;61;88;30;9;23
Samsunspor vs. Adanaspor - Sunday April 25 - 2004,Samsunspor,hard,4-3-3,SHORUNMU;ADALTO;AKTEPE;YAVAS;YELEK;KIRITA;AYDIN;TURHAN;SAGIR;AYKUT;ALTIN,1;19;24;27;28;21;22;7;8;10;20
Adanaspor vs. Besiktas - Saturday May 1 - 2004,Adanaspor,hard,4-4-2,KIRINTILI;UNAL;BEKIROGLU;OZTURK;BUDAK;KAPLAN;OZATAK;ONEN;LALIK;BALKAYA;KAZMAZ,16;19;5;4;44;24;22;88;30;23;66
Adanaspor vs. Besiktas - Saturday May 1 - 2004,Besiktas,easy,3-5-2,KURSUNLU;RONALDO GUIARO;ASIK;YILDIRIM;UZULMEZ;GIUNTI;METIN;AYDIN;KOC;KALOGLU;ILIE,22;5;2;4;19;20;67;14;71;11;29
Akcaabat Sebatspor vs. Samsunspor - Saturday May 1 - 2004,Akcaabat Sebatspor,hard,4-4-2,AKTAS;EKSIOGLU;BAYRAK;GEZMIS;OZDIN;UZUN;OSEI;OZGUR;DERELI;KAYNAK;DERELIOGLU,13;26;21;5;3;18;25;7;27;38;29
Akcaabat Sebatspor vs. Samsunspor - Saturday May 1 - 2004,Samsunspor,hard,3-5-2,SHORUNMU;YAVAS;AKTEPE;YELEK;SAGIR;KIRITA;TURHAN;DOKME;GUNGOR;AYKUT;ALTIN,1;27;24;28;8;21;7;15;13;10;20
Fenerbahce vs. Ankaragucu - Saturday May 1 - 2004,Ankaragucu,hard,3-5-2,USAK;EL DESOUKI;BAIDOO;BARIS;ALBAYRAK;OZLEM;TASDEMIR;KOCAK;KELES;KARTAL;BULUT,54;13;28;45;11;5;76;66;10;9;38
Fenerbahce vs. Ankaragucu - Saturday May 1 - 2004,Fenerbahce,easy,4-4-2,DEMIREL;SAHIN;LUCIANO;TOMAS;GUNES;SANLI;MEHMET AURELIO;OZAT;YOZGATLI;VAN HOOIJDONK;NOBRE,22;21;2;6;30;10;15;5;13;17;11
Gaziantepspor vs. Trabzonspor - Saturday May 1 - 2004,Gaziantepspor,hard,4-4-2,CATKIC;OZBAY;JOHNSON;BOUAZIZI;TORAMAN;BOLUKBASI;AYHAN;AGCAY;KOC;OZER;LAZAROV,1;66;15;13;19;7;72;14;17;9;11
Gaziantepspor vs. Trabzonspor - Saturday May 1 - 2004,Trabzonspor,easy,4-3-1-2,PETKOVIC;BEKIROGLU;D'HAENE;YAVUZ;EREN;EGE;UCUNCU;CIMSIR;KARADENIZ;YILMAZ;AHINFUL,1;47;24;38;34;25;19;5;61;10;29
Genclerbirligi vs. Malatyaspor - Saturday May 1 - 2004,Genclerbirligi,hard,3-5-2,BOTONJIC;OZBEY;BOZKURT;BARIS;DAEMS;OZTURK;BALCI;OZKAN;MBAYO;CIHAN;YOULA,16;6;14;25;3;17;30;8;12;50;11
Genclerbirligi vs. Malatyaspor - Saturday May 1 - 2004,Malatyaspor,hard,3-5-2,MILOSEVSKI;OZSOY;KORKMAZ;BENSOL;KOCAK;KAHRAMAN;MKHALELE;UZ;YAVAS;ULUSOY;BIRLIK,1;4;44;99;77;61;30;13;10;9;7
Konyaspor vs. Denizlispor - Saturday May 1 - 2004,Denizlispor,hard,4-4-2,HAMIDOU;KECELI;KRATOCHVIL;BAYER;OZSARAC;AKDENIZ;GULPINAR;BAYAZIT;MULTAHARJU;MARTIN;RIZA,16;28;77;14;24;17;60;7;22;9;8
Konyaspor vs. Denizlispor - Saturday May 1 - 2004,Konyaspor,hard,4-4-2,ONGUN;DIENG;TEMIZKANOGLU;YESILKAYA;CELIK;KARACA;DEMIR;AKSOY;DUMAN;ISLER;BIRYOL,78;21;9;20;2;16;25;14;51;10;8
Bursaspor vs. Rizespor - Sunday May 2 - 2004,Bursaspor,hard,4-4-2,KULBILGE;DAMLA;KORKMAZ;MIU;TUNA;BULUT;ALEMDAR;SEVEN;GURSEL;OSTERC;YILMAZ,22;30;16;3;18;19;14;7;39;9;10
Bursaspor vs. Rizespor - Sunday May 2 - 2004,Rizespor,hard,3-5-2,SAHIN;DUYMUS;AVCI;AZER;OZDEMIR;TATAN;ALPUGAN;BAKI;DEMIRAY;OZTURK;AKYUZ,29;49;5;81;10;3;74;22;7;9;19
Elazigspor vs. Diyarbakirspor - Sunday May 2 - 2004,Diyarbakirspor,hard,3-5-2,KARAGOL;TUNC;SAATCIOGLU;BECEREN;SAMATYALI;BOZACI;STAVREVSKI;JUPI;YIGIT;GUNER;HACIOGLU,21;3;5;4;10;6;12;20;22;9;53
Elazigspor vs. Diyarbakirspor - Sunday May 2 - 2004,Elazigspor,hard,4-4-2,BAHADIR;GUNES;COL;HATIPOGLU;TURGUT;KIZILSIMSEK;DELIORMAN;MARANGOZ;KOPRULU;ALTUN;YANIK,61;19;60;23;71;21;7;27;8;53;11
Galatasaray vs. Istanbulspor - Sunday May 2 - 2004,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;AK;KORKMAZ;PRATES;SAS;PETRE;PENBE;SARIOGLU;SUKUR;ATES,1;57;4;3;29;11;24;67;55;10;25
Galatasaray vs. Istanbulspor - Sunday May 2 - 2004,Istanbulspor,hard,4-4-2,DAGLAROGLU;CAN;AYHAN;OKECHUKWU;KUS;ALEKSANDROV;VIDUSLU;SAIDOU;BUYUK;BOLIC;BALILI,24;8;6;5;36;10;19;20;34;9;17
Ankaragucu vs. Adanaspor - Saturday May 8 - 2004,Adanaspor,hard,3-5-2,KIRINTILI;BUDAK;BEKIROGLU;KAPLAN;OZATAK;BOZ;TOKAC;ONEN;LALIK;BALKAYA;KAZMAZ,16;44;5;24;22;61;99;88;30;23;66
Ankaragucu vs. Adanaspor - Saturday May 8 - 2004,Ankaragucu,hard,3-5-2,USAK;EL DESOUKI;BAIDOO;DURSUN;TURKMEHMET;KOCAK;ERIS;YILDIRIM;KELES;KARTAL;BULUT,54;13;28;2;20;66;7;36;10;9;38
Elazigspor vs. Gaziantepspor - Saturday May 8 - 2004,Elazigspor,hard,4-4-2,BAHADIR;KIZILSIMSEK;COL;SAHIN;YAMAN;MARANGOZ;KARAKAYIS;DELIORMAN;TURGUT;ALTUN;KOPRULU,61;21;60;65;67;27;59;7;71;53;8
Elazigspor vs. Gaziantepspor - Saturday May 8 - 2004,Gaziantepspor,hard,3-5-2,TARAKCI;IRTEGUN;JOHNSON;POLAT;BOLUKBASI;KOC;GUNES;AGCAY;OZBAY;OZER;LAZAROV,30;23;15;6;7;17;27;14;66;9;11
Malatyaspor vs. Konyaspor - Saturday May 8 - 2004,Konyaspor,hard,4-4-2,ONGUN;DUMAN;DIENG;GUNDOSTU;CELIK;KARACA;DEMIR;AKSOY;GUNEY;TURKMEN;BIRYOL,78;51;21;4;2;16;25;14;12;33;8
Malatyaspor vs. Konyaspor - Saturday May 8 - 2004,Malatyaspor,hard,4-4-2,TUNCAY;KOCAK;KORKMAZ;OZSOY;BENSOL;MKHALELE;PACHOLA;KAHRAMAN;YAVAS;ULUSOY;BIRLIK,48;77;44;4;99;30;33;61;10;9;7
Besiktas vs. Akcaabat Sebatspor - Sunday May 9 - 2004,Akcaabat Sebatspor,hard,3-5-2,AKTAS;GEZMIS;BAYRAK;OZDIN;UZUN;KIP;OZGUR;ERGIN;DERELI;KAYNAK;DERELIOGLU,13;5;21;3;18;2;7;8;27;38;29
Besiktas vs. Akcaabat Sebatspor - Sunday May 9 - 2004,Besiktas,easy,3-5-2,KURSUNLU;RONALDO GUIARO;ASIK;ZAGO;UZULMEZ;METIN;YILDIRIM;YALCIN;DABROWSKI;ILIE;TOPRAKTEPE,22;5;2;30;19;67;4;10;17;29;41
Denizlispor vs. Fenerbahce - Sunday May 9 - 2004,Denizlispor,hard,4-4-2,HAMIDOU;AKDENIZ;ATAN;KRATOCHVIL;KECELI;BAYAZIT;GULPINAR;KARTOP;MULTAHARJU;MARTIN;RIZA,16;17;6;77;28;7;60;3;22;9;8
