game,team,difficulty,formation,lineup,lineup_numbers
Besiktas vs. Denizlispor - Saturday January 24 - 2009,Denizlispor,hard,4-2-3-1,GONEN;BIRINCI;IRINEU;KRATOCHVIL;SUNGUR;ABRAHAM;ALADAG;CELEP;CEVIK;YILMAZER;ROBERTS,16;61;77;7;2;4;24;14;30;23;11
Eskisehirspor vs. Gaziantepspor - Saturday January 24 - 2009,Eskisehirspor,hard,4-4-2,IVESA;COSKUN;EL SAKA;NADAREVIC;ERTUGRUL;OZBAYRAKTAR;TORAMAN;KOCABEY;OZDEMIR;KARADENIZ;YOULA,1;75;4;13;55;10;23;21;39;8;11
Eskisehirspor vs. Gaziantepspor - Saturday January 24 - 2009,Gaziantepspor,hard,4-2-3-1,SAHIN;IVAN;DEUMI;IRTEGUN;SEKMAN;BAYRAKTAR;CEYLAN;KOYBASI;OZGUR;TABATA;BETO,1;37;12;4;6;17;5;3;19;10;25
Kayserispor vs. Genclerbirligi - Saturday January 24 - 2009,Genclerbirligi,hard,4-2-3-1,ISAILOVIC;MOMHA;EKER;AVCI;ASLANTAS;JEDINAK;NAS;AYDOGDU;TROISI;ESER;KAHE,30;18;20;15;25;23;7;91;8;21;9
Kayserispor vs. Genclerbirligi - Saturday January 24 - 2009,Kayserispor,hard,4-4-2,HAMIDOU;OZER;GUNGOR;TURAN;DURAK;KOCIN;SAIDOU;TOPUZ;BOYRAZ;AGHAHOWA;CANGELE,16;15;35;5;87;11;7;66;67;17;10
Sivasspor vs. Galatasaray - Saturday January 24 - 2009,Galatasaray,easy,4-4-2,DE SANCTIS;YAMAN;BALTA;ASIK;SARIOGLU;TURAN;TOPAL;AKMAN;OZBEK;KARAN;BAROS,26;74;22;21;55;66;14;18;8;99;15
Sivasspor vs. Galatasaray - Saturday January 24 - 2009,Sivasspor,hard,4-4-2,PETKOVIC;DERELI;BAYRAK;FABIO BILICA;SOZGELMEZ;AYDIN;TUNCER;DAGASAN;MOHAMED ALI;TUM;YILDIZ,1;61;27;3;5;7;77;24;20;54;9
Bursaspor vs. Buyuksehir Belediyespor - Sunday January 25 - 2009,Bursaspor,hard,4-4-2,IVANKOV;KECELI;ERDOGAN;OZTURK;TANDOGAN;ROMASHCHENKO;SARP;HAS;SEN;GULEC;YILDIRIM,27;23;4;38;21;22;15;6;10;24;9
Bursaspor vs. Buyuksehir Belediyespor - Sunday January 25 - 2009,Buyuksehir Belediyespor,hard,4-4-2,HASAGIC;SUZEN;DEPE;MARCUS VINICIUS;KUS;KILIC;GULPINAR;TEKDEMIR;ALIN;KABA;BEBBE,1;81;3;22;2;35;60;21;12;9;20
Fenerbahce vs. Trabzonspor - Sunday January 25 - 2009,Fenerbahce,easy,4-5-1,DEMIREL;ROBERTO CARLOS;LUGANO;EDU DRACENA;GONUL;BORAL;SAHIN;ALEX;BELOZOGLU;DEIVID;GUIZA,1;3;2;4;77;25;21;10;5;99;14
Fenerbahce vs. Trabzonspor - Sunday January 25 - 2009,Trabzonspor,easy,4-3-3,SYLVA;CALE;KORKMAZ;SONG;BALCI;COLMAN;CIMSIR;INAN;BULUT;UNAL;YATTARA,1;3;16;4;30;20;5;8;10;9;11
Kocaelispor vs. Hacettepe Spor - Sunday January 25 - 2009,Hacettepe Spor,hard,4-5-1,BILER;SAHIN;BOZKURT;KULUSIC;SAM;MENDONCA;TOZO;COSKUN;BEKMEZCI;GUNGOR;TAMBWE,14;26;5;24;67;10;19;7;20;6;60
Kocaelispor vs. Hacettepe Spor - Sunday January 25 - 2009,Kocaelispor,hard,4-4-2,KOPUZ;JULIO CESAR;KIRAZ;YANIK;DASDEMIR;UGUR;ZINKO;SADYQOV;AKEEM AGBETU;GULLERI;HACIOGLU,14;8;34;77;66;12;25;1;80;19;30
Ankaraspor vs. Trabzonspor - Saturday January 31 - 2009,Ankaraspor,hard,4-2-3-1,SENECKY;KAHYA;BATAK;BAHTIYAROGLU;GUVEN;GUCER;KOCAK;HURMACI;NECA;CAKIR;MEYE,1;88;13;5;44;50;66;10;23;11;21
Ankaraspor vs. Trabzonspor - Saturday January 31 - 2009,Trabzonspor,easy,4-3-3,SYLVA;CALE;KORKMAZ;SONG;BALCI;COLMAN;CIMSIR;INAN;BULUT;UNAL;YATTARA,1;3;16;4;30;20;5;8;10;9;11
Denizlispor vs. Galatasaray - Saturday January 31 - 2009,Denizlispor,hard,4-4-2,GONEN;SUNGUR;AKYILDIZ;IRINEU;BERBEROVIC;BIRINCI;ALADAG;DANIEL BRAGA;YILMAZER;ROBERTS;BANGOURA,16;2;5;77;33;61;24;72;23;11;15
Denizlispor vs. Galatasaray - Saturday January 31 - 2009,Galatasaray,easy,4-4-2,DE SANCTIS;BALTA;CETIN;MEIRA;SARIOGLU;TURAN;TOPAL;AKMAN;OZBEK;NONDA;BAROS,26;22;76;5;55;66;14;18;8;20;15
Kayserispor vs. Sivasspor - Saturday January 31 - 2009,Kayserispor,hard,4-4-2,HAMIDOU;OZER;CETIN;GUNGOR;DURAK;BOYRAZ;SAIDOU;BASDAG;TOPUZ;AGHAHOWA;CANGELE,16;15;24;35;87;67;7;8;66;17;10
Kayserispor vs. Sivasspor - Saturday January 31 - 2009,Sivasspor,hard,4-4-2,PETKOVIC;BAYAR;BAYRAK;FABIO BILICA;DERELI;DAGASAN;BADUR;MOHAMED ALI;AYDIN;YILDIZ;KAMANAN,1;99;27;3;61;24;26;20;7;9;14
Kocaelispor vs. Genclerbirligi - Saturday January 31 - 2009,Genclerbirligi,hard,4-2-3-1,ISAILOVIC;MOMHA;EKER;AVCI;ASLANTAS;JEDINAK;NAS;AYDOGDU;TROISI;ESER;KAHE,30;18;20;15;25;23;7;91;8;21;9
Kocaelispor vs. Genclerbirligi - Saturday January 31 - 2009,Kocaelispor,hard,4-5-1,KOPUZ;JULIO CESAR;KIRAZ;SADYQOV;DASDEMIR;HACIOGLU;NSUMBU;UGUR;ZINKO;AKEEM AGBETU;GULLERI,14;8;34;1;66;30;13;12;25;80;19
Ankaragucu vs. Konyaspor - Sunday February 1 - 2009,Ankaragucu,hard,4-4-2,KIRINTILI;DURUER;BOUZID;LUIZ HENRIQUE;BAYER;ERDOGAN;UCUNCU;OZGUR;AKAN;YILMAZ;DE NIGRIS,1;11;15;13;30;33;61;18;21;10;12
Ankaragucu vs. Konyaspor - Sunday February 1 - 2009,Konyaspor,hard,4-4-2,JEFFERSON;KOCAK;MIHAJLOV;GUNDOSTU;GULDUREN;ALBAYRAK;HASPOLATLI;DEMIR;POLJAC;CIHAN;ALTIN,33;77;32;4;3;6;20;42;22;50;55
Besiktas vs. Antalyaspor - Sunday February 1 - 2009,Antalyaspor,hard,4-4-2,CATKIC;CAN;NIZAM;AYHAN;KAVUK;CEYLAN;ARSLAN;AGCAY;ZITOUNI;DJIEHOUA;TITA,1;3;90;2;67;81;58;15;11;29;86
Besiktas vs. Antalyaspor - Sunday February 1 - 2009,Besiktas,easy,4-2-3-1,RECBER;DAG;SIVOK;ZAN;TORAMAN;CISSE;SIMSEK;TELLO;OZKAN;KURTULUS;NOBRE,1;17;6;5;58;4;29;14;21;2;11
Bursaspor vs. Hacettepe Spor - Sunday February 1 - 2009,Bursaspor,hard,4-4-2,IVANKOV;KECELI;ERDOGAN;OZTURK;TANDOGAN;ROMASHCHENKO;KIRITA;HAS;SEN;GULEC;YILDIRIM,27;23;4;38;21;22;8;6;10;24;9
Bursaspor vs. Hacettepe Spor - Sunday February 1 - 2009,Hacettepe Spor,hard,4-5-1,GULER;SAM;SEYHAN;YILMAZTAS;COSKUN;MENDONCA;BEKMEZCI;GUNGOR;TOZO;LIKA;TAMBWE,1;67;28;23;7;10;20;6;19;21;60
Eskisehirspor vs. Buyuksehir Belediyespor - Sunday February 1 - 2009,Buyuksehir Belediyespor,hard,4-4-2,ZULALOGLU;EKSIOGLU;MARCUS VINICIUS;MARQUINHOS;KUS;AKIN;TJIKUZU;TEKDEMIR;KILIC;ALIN;BEBBE,14;17;22;82;2;11;8;21;35;12;20
Eskisehirspor vs. Buyuksehir Belediyespor - Sunday February 1 - 2009,Eskisehirspor,hard,4-4-2,IVESA;OZKAN;EL SAKA;NADAREVIC;ARSLAN;KOCABEY;TORAMAN;ERTUGRUL;BAYTAR;KARADENIZ;YOULA,1;18;4;13;51;21;23;55;61;8;11
Fenerbahce vs. Gaziantepspor - Sunday February 1 - 2009,Fenerbahce,easy,4-2-3-1,DEMIREL;ROBERTO CARLOS;CAKMAK;LUGANO;TURACI;SAHIN;BELOZOGLU;BORAL;ALEX;DEIVID;GUIZA,1;3;53;2;19;21;5;25;10;99;14
Fenerbahce vs. Gaziantepspor - Sunday February 1 - 2009,Gaziantepspor,hard,4-2-3-1,SAHIN;IVAN;DEUMI;IRTEGUN;SEKMAN;BAYRAKTAR;CEYLAN;KOYBASI;TABATA;OZBAY;BETO,1;37;12;4;6;17;5;3;10;66;25
Trabzonspor vs. Ankaragucu - Friday February 6 - 2009,Ankaragucu,hard,4-2-3-1,KORK;OZKAYNAK;BOUZID;LUIZ HENRIQUE;SUME;UCUNCU;BARUT;DURUER;OZGUR;JABA;DE NIGRIS,35;39;15;13;3;61;23;11;18;9;12
Trabzonspor vs. Ankaragucu - Friday February 6 - 2009,Trabzonspor,easy,4-3-3,SYLVA;CALE;KORKMAZ;SONG;CORA;INAN;CIMSIR;COLMAN;BULUT;UNAL;YATTARA,1;3;16;4;18;8;5;20;10;9;11
Galatasaray vs. Kayserispor - Saturday February 7 - 2009,Galatasaray,easy,4-4-2,DE SANCTIS;ASIK;CETIN;TOPAL;SARIOGLU;AKMAN;GUVEN;LINCOLN;TURAN;NONDA;BAROS,26;21;76;14;55;18;87;10;66;20;15
Galatasaray vs. Kayserispor - Saturday February 7 - 2009,Kayserispor,hard,4-4-2,HAMIDOU;TOLEDO;GUNGOR;BASDAG;TURAN;CANGELE;SAIDOU;DURAK;TOPUZ;AGHAHOWA;BOYRAZ,16;12;35;8;5;10;7;87;66;17;67
Hacettepe Spor vs. Eskisehirspor - Saturday February 7 - 2009,Eskisehirspor,hard,4-4-2,IVESA;OZKAN;NADAREVIC;TURKMEN;ERTUGRUL;OZBAYRAKTAR;TORAMAN;KOCABEY;ARSLAN;KARADENIZ;YOULA,1;18;13;33;55;10;23;21;51;8;11
Hacettepe Spor vs. Eskisehirspor - Saturday February 7 - 2009,Hacettepe Spor,hard,4-5-1,GULER;KALKAN;SEYHAN;YILMAZTAS;SAM;MENDONCA;TOZO;COSKUN;GUNGOR;ATAK;TAMBWE,1;69;28;23;67;10;19;7;6;22;60
Sivasspor vs. Kocaelispor - Saturday February 7 - 2009,Kocaelispor,hard,4-4-2,KOPUZ;JULIO CESAR;KIRAZ;UGUR;OZDIN;TEBER;NSUMBU;ZINKO;MUTLU;GULLERI;AKEEM AGBETU,14;8;34;12;91;63;13;25;6;19;80
Sivasspor vs. Kocaelispor - Saturday February 7 - 2009,Sivasspor,hard,4-4-2,PETKOVIC;BAYAR;BAYRAK;FABIO BILICA;DERELI;BADUR;SYLLA;MOHAMED ALI;AYDIN;BALILI;KAMANAN,1;99;27;3;61;26;8;20;7;17;14
Antalyaspor vs. Denizlispor - Sunday February 8 - 2009,Antalyaspor,hard,4-4-2,CATKIC;CAN;ISIK;AYHAN;KAVUK;CEYLAN;ARSLAN;AGCAY;ZITOUNI;DJIEHOUA;TITA,1;3;19;2;67;81;58;15;11;29;86
Antalyaspor vs. Denizlispor - Sunday February 8 - 2009,Denizlispor,hard,4-4-2,GONEN;CARLOS ALBERTO;BIRINCI;YIGEN;BERBEROVIC;VURAL;DANIEL BRAGA;ASKAROGLU;YILMAZER;ROBERTS;ANGELOV,16;3;61;45;33;22;72;43;23;11;71
Buyuksehir Belediyespor vs. Fenerbahce - Sunday February 8 - 2009,Buyuksehir Belediyespor,hard,4-2-3-1,TUNC;SUZEN;MARQUINHOS;GULPINAR;KUS;INANC;TEKDEMIR;ALIN;KILIC;TJIKUZU;ADRIANO,99;81;82;60;2;6;21;12;35;8;19
Buyuksehir Belediyespor vs. Fenerbahce - Sunday February 8 - 2009,Fenerbahce,easy,4-2-3-1,DEMIREL;ROBERTO CARLOS;LUGANO;TURACI;GONUL;BARIS;BELOZOGLU;WEDERSON;ALEX;DEIVID;GUIZA,1;3;2;19;77;24;5;6;10;99;14
Gaziantepspor vs. Ankaraspor - Sunday February 8 - 2009,Ankaraspor,hard,4-4-2,SENECKY;DEMIRKOL;BATAK;BAHTIYAROGLU;GUVEN;KISA;WEEKS;KOCAK;HURMACI;MEYE;CAKIR,1;37;13;5;44;19;27;66;10;21;11
Gaziantepspor vs. Ankaraspor - Sunday February 8 - 2009,Gaziantepspor,hard,4-2-3-1,SAHIN;IVAN;DEUMI;IRTEGUN;SEKMAN;BAYRAKTAR;CEYLAN;KOYBASI;OZGUR;TABATA;BETO,1;37;12;4;6;17;5;3;19;10;25
Genclerbirligi vs. Bursaspor - Sunday February 8 - 2009,Bursaspor,hard,4-4-2,IVANKOV;BEKIROGLU;ERDOGAN;UZUMCU;TANDOGAN;SEN;SARP;HAS;ACAR;SHIN;GULEC,27;18;4;35;21;10;15;6;20;80;24
Genclerbirligi vs. Bursaspor - Sunday February 8 - 2009,Genclerbirligi,hard,4-4-2,ISAILOVIC;MOMHA;EKER;AVCI;ASLANTAS;AYDOGDU;JEDINAK;TROISI;NAS;DJITE;KAHE,30;18;20;15;25;91;23;8;7;19;9
Konyaspor vs. Besiktas - Sunday February 8 - 2009,Besiktas,easy,4-4-2,ARIKAN;UZULMEZ;SIVOK;ZAN;ZAPOTOCNY;TELLO;ERNST;SIMSEK;KURTULUS;BOBO;HOLOSKO,84;19;6;5;26;14;28;29;2;13;23
Konyaspor vs. Besiktas - Sunday February 8 - 2009,Konyaspor,hard,4-4-2,JEFFERSON;KAUE;MIHAJLOV;KRATOCHVIL;GULDUREN;KOCAK;HASPOLATLI;ABDELAZIZ;POLJAC;CIHAN;AKIN,33;11;32;27;3;77;20;12;22;50;10
Ankaragucu vs. Gaziantepspor - Saturday February 14 - 2009,Ankaragucu,hard,4-4-2,KIRINTILI;OZSARAC;SUME;LUIZ HENRIQUE;BAYER;DURUER;SERAS;BARUT;OZGUR;DE NIGRIS;JABA,1;2;3;13;30;11;34;23;18;12;9
Ankaragucu vs. Gaziantepspor - Saturday February 14 - 2009,Gaziantepspor,hard,4-2-3-1,SAHIN;IVAN;DEUMI;IRTEGUN;OZBAY;BAYRAKTAR;CEYLAN;KOYBASI;OZGUR;TABATA;BETO,1;37;12;4;66;17;5;3;19;10;25
Antalyaspor vs. Galatasaray - Saturday February 14 - 2009,Antalyaspor,hard,4-4-2,CATKIC;CAN;ISIK;AYHAN;AGCAY;CEYLAN;ARSLAN;OZTURK;TITA;KURU;ZITOUNI,1;3;19;2;15;81;58;54;86;9;11
Antalyaspor vs. Galatasaray - Saturday February 14 - 2009,Galatasaray,easy,4-4-2,DE SANCTIS;YAMAN;CETIN;MEIRA;SARIOGLU;TURAN;TOPAL;AKMAN;OZBEK;BAROS;NONDA,26;74;76;5;55;66;14;18;8;15;20
Eskisehirspor vs. Genclerbirligi - Saturday February 14 - 2009,Eskisehirspor,hard,4-4-2,IVESA;COSKUN;EL SAKA;NADAREVIC;ARSLAN;OZBAYRAKTAR;TORAMAN;KOCABEY;ERTUGRUL;KARADENIZ;YOULA,1;75;4;13;51;10;23;21;55;8;11
Eskisehirspor vs. Genclerbirligi - Saturday February 14 - 2009,Genclerbirligi,hard,4-2-3-1,ISAILOVIC;MOMHA;EKER;AVCI;ASLANTAS;JEDINAK;NAS;AYDOGDU;TROISI;ESER;KAHE,30;18;20;15;25;23;7;91;8;21;9
Fenerbahce vs. Hacettepe Spor - Saturday February 14 - 2009,Fenerbahce,easy,4-2-3-1,DEMIREL;ROBERTO CARLOS;LUGANO;BARIS;TURACI;BILGIN;BELOZOGLU;BORAL;ALEX;DEIVID;SENTURK,1;3;2;24;19;18;5;25;10;99;23
Fenerbahce vs. Hacettepe Spor - Saturday February 14 - 2009,Hacettepe Spor,hard,4-4-2,GULER;SAM;KALKAN;YILMAZTAS;ARSLAN;COSKUN;TOZO;BEKMEZCI;GUNGOR;TUTUNCI;TAMBWE,1;67;69;23;77;7;19;20;6;84;60
Ankaraspor vs. Buyuksehir Belediyespor - Sunday February 15 - 2009,Ankaraspor,hard,4-2-3-1,SENECKY;KAHYA;BAHTIYAROGLU;YOLDAS;GUVEN;GUCER;KOCAK;HURMACI;NECA;CAKIR;KONATE,1;88;5;4;44;50;66;10;23;11;82
Ankaraspor vs. Buyuksehir Belediyespor - Sunday February 15 - 2009,Buyuksehir Belediyespor,hard,4-4-2,TUNC;SUZEN;DEPE;MARCUS VINICIUS;KUS;KILIC;INANC;GULPINAR;BURUK;ADRIANO;ALIN,99;81;3;22;2;35;6;60;7;19;12
Besiktas vs. Trabzonspor - Sunday February 15 - 2009,Besiktas,easy,4-2-3-1,RECBER;UZULMEZ;SIVOK;ZAN;TORAMAN;CISSE;ERNST;TELLO;SIMSEK;OZKAN;NOBRE,1;19;6;5;58;4;28;14;29;21;11
Besiktas vs. Trabzonspor - Sunday February 15 - 2009,Trabzonspor,easy,4-3-3,SYLVA;CALE;KORKMAZ;SONG;CORA;COLMAN;CIMSIR;INAN;BULUT;UNAL;YATTARA,1;3;16;4;18;20;5;8;10;9;11
Bursaspor vs. Sivasspor - Sunday February 15 - 2009,Bursaspor,hard,4-4-2,IVANKOV;BEKIROGLU;ERDOGAN;OZTURK;TANDOGAN;ROMASHCHENKO;SARP;HAS;ACAR;TADEU;YILDIRIM,27;18;4;38;21;22;15;6;20;29;9
Bursaspor vs. Sivasspor - Sunday February 15 - 2009,Sivasspor,hard,4-4-2,PETKOVIC;DERELI;BAYRAK;FABIO BILICA;SOZGELMEZ;ERDOGAN;DAGASAN;BADUR;AYDIN;TUM;KAMANAN,1;61;27;3;5;33;24;26;7;54;14
Denizlispor vs. Konyaspor - Sunday February 15 - 2009,Denizlispor,hard,4-4-2,GONEN;BIRINCI;AKYILDIZ;WESCLEY;OZKAN;VURAL;BERBEROVIC;DANIEL BRAGA;BANGOURA;ROBERTS;ANGELOV,16;61;5;26;48;22;33;72;15;11;71
Denizlispor vs. Konyaspor - Sunday February 15 - 2009,Konyaspor,hard,4-4-2,JEFFERSON;KAUE;MIHAJLOV;KRATOCHVIL;GULDUREN;KOCAK;HASPOLATLI;ABDELAZIZ;POLJAC;CIHAN;AKIN,33;11;32;27;3;77;20;12;22;50;10
